"Customer.ID","Age","Gender","Total.Revenue","Pay.Method","Sales.Channel","Subscription.Status","Season","Product.Category","Location"
2113,43,"Male",68,"Credit Card","2-Day Shipping","Normal","Fall","Accessories",NA
2114,63,"Male",40,"Credit Card","Store Pickup","Normal","Spring","Clothing",NA
2115,37,"Male",51,"Credit Card","Standard","Normal","Winter","Clothing",NA
2116,44,"Male",85,"Credit Card","Store Pickup","Normal","Winter","Accessories",NA
2117,67,"Male",23,"PayPal","Express","Normal","Summer","Outerwear",NA
2118,27,"Male",28,"Bank Transfer","Free Shipping","Normal","Summer","Clothing",NA
2119,60,"Male",44,"Bank Transfer","2-Day Shipping","Normal","Fall","Clothing",NA
2120,58,"Male",57,"Debit Card","Store Pickup","Normal","Spring","Accessories",NA
2121,53,"Male",98,"Venmo","Next Day Air","Normal","Fall","Accessories",NA
2122,43,"Male",68,"Credit Card","2-Day Shipping","Normal","Winter","Accessories",NA
2123,32,"Male",36,"PayPal","Express","Normal","Fall","Outerwear",NA
2124,54,"Male",71,"Cash","Express","Normal","Spring","Outerwear",NA
2125,47,"Male",60,"Venmo","Next Day Air","Normal","Fall","Clothing",NA
2126,57,"Male",87,"Credit Card","Store Pickup","Normal","Fall","Outerwear",NA
2127,63,"Male",38,"PayPal","Express","Normal","Winter","Footwear",NA
2128,70,"Male",45,"Credit Card","2-Day Shipping","Normal","Spring","Footwear",NA
2129,62,"Male",47,"PayPal","2-Day Shipping","Normal","Fall","Outerwear",NA
2130,40,"Male",57,"Credit Card","Store Pickup","Normal","Fall","Clothing",NA
2131,25,"Male",68,"Debit Card","Free Shipping","Normal","Summer","Accessories",NA
2132,19,"Male",52,"Credit Card","Express","Normal","Fall","Clothing",NA
2133,25,"Male",87,"PayPal","2-Day Shipping","Normal","Fall","Clothing",NA
2134,21,"Male",34,"PayPal","Standard","Normal","Summer","Accessories",NA
2135,55,"Male",41,"Venmo","Standard","Normal","Winter","Footwear",NA
2136,34,"Male",94,"Credit Card","Next Day Air","Normal","Winter","Accessories",NA
2137,47,"Male",93,"Bank Transfer","Standard","Normal","Summer","Accessories",NA
2138,27,"Male",51,"Bank Transfer","2-Day Shipping","Normal","Winter","Clothing",NA
2139,67,"Male",42,"Venmo","Next Day Air","Normal","Fall","Clothing",NA
2140,40,"Male",95,"Credit Card","Free Shipping","Normal","Winter","Footwear",NA
2141,53,"Male",90,"Cash","Standard","Normal","Fall","Accessories",NA
2142,24,"Male",98,"Credit Card","2-Day Shipping","Normal","Winter","Clothing",NA
2143,47,"Male",39,"Venmo","Next Day Air","Normal","Winter","Accessories",NA
2144,53,"Male",66,"Debit Card","Next Day Air","Normal","Fall","Footwear",NA
2145,47,"Male",23,"Cash","Free Shipping","Normal","Winter","Footwear",NA
2146,38,"Male",73,"Debit Card","Standard","Normal","Winter","Clothing",NA
2147,48,"Male",23,"Debit Card","Standard","Normal","Summer","Accessories",NA
2148,47,"Male",43,"PayPal","Standard","Normal","Fall","Clothing",NA
2149,19,"Male",45,"PayPal","2-Day Shipping","Normal","Winter","Clothing",NA
2150,38,"Male",21,"Bank Transfer","Standard","Normal","Winter","Footwear",NA
2151,57,"Male",40,"PayPal","2-Day Shipping","Normal","Spring","Clothing",NA
2152,70,"Male",58,"Venmo","2-Day Shipping","Normal","Fall","Clothing",NA
2153,38,"Male",48,"Bank Transfer","Next Day Air","Normal","Summer","Clothing",NA
2154,35,"Male",94,"Credit Card","Free Shipping","Normal","Fall","Clothing",NA
2155,46,"Male",74,"Debit Card","Store Pickup","Normal","Spring","Accessories",NA
2156,32,"Male",51,"Debit Card","Store Pickup","Normal","Fall","Accessories",NA
2157,38,"Male",83,"PayPal","Next Day Air","Normal","Winter","Clothing",NA
2158,41,"Male",68,"Debit Card","Next Day Air","Normal","Winter","Accessories",NA
2159,19,"Male",84,"Credit Card","Standard","Normal","Spring","Accessories",NA
2160,18,"Male",58,"PayPal","Free Shipping","Normal","Fall","Clothing",NA
2161,45,"Male",92,"Bank Transfer","Express","Normal","Winter","Clothing",NA
2162,23,"Male",69,"Credit Card","Express","Normal","Summer","Clothing",NA
2163,60,"Male",48,"Credit Card","Free Shipping","Normal","Summer","Clothing",NA
2164,52,"Male",60,"Bank Transfer","Express","Normal","Spring","Footwear",NA
2165,42,"Male",20,"Venmo","Next Day Air","Normal","Winter","Footwear",NA
2166,29,"Male",55,"Bank Transfer","Express","Normal","Summer","Clothing",NA
2167,31,"Male",88,"Venmo","Express","Normal","Spring","Outerwear",NA
2168,30,"Male",48,"Venmo","Standard","Normal","Winter","Clothing",NA
2169,23,"Male",74,"Bank Transfer","Next Day Air","Normal","Spring","Accessories",NA
2170,31,"Male",42,"PayPal","Next Day Air","Normal","Fall","Outerwear",NA
2171,40,"Male",32,"PayPal","Next Day Air","Normal","Fall","Clothing",NA
2172,39,"Male",98,"Credit Card","Store Pickup","Normal","Summer","Clothing",NA
2173,28,"Male",89,"Bank Transfer","Store Pickup","Normal","Fall","Clothing",NA
2174,23,"Male",97,"Cash","2-Day Shipping","Normal","Summer","Accessories",NA
2175,42,"Male",49,"Cash","Store Pickup","Normal","Spring","Accessories",NA
2176,68,"Male",50,"Bank Transfer","Free Shipping","Normal","Spring","Clothing",NA
2177,24,"Male",91,"Venmo","2-Day Shipping","Normal","Winter","Accessories",NA
2178,24,"Male",93,"Bank Transfer","Express","Normal","Winter","Accessories",NA
2179,21,"Male",98,"Debit Card","Standard","Normal","Summer","Accessories",NA
2180,49,"Male",82,"Credit Card","Next Day Air","Normal","Fall","Clothing",NA
2181,41,"Male",37,"Debit Card","Store Pickup","Normal","Summer","Outerwear",NA
2182,22,"Male",63,"Venmo","Free Shipping","Normal","Fall","Accessories",NA
2183,42,"Male",99,"Cash","Store Pickup","Normal","Winter","Clothing",NA
2184,30,"Male",37,"PayPal","Store Pickup","Normal","Spring","Clothing",NA
2185,38,"Male",34,"PayPal","Free Shipping","Normal","Spring","Footwear",NA
2186,40,"Male",32,"Venmo","Express","Normal","Winter","Clothing",NA
2187,55,"Male",23,"Bank Transfer","Next Day Air","Normal","Winter","Footwear",NA
2188,37,"Male",78,"Venmo","Free Shipping","Normal","Spring","Clothing",NA
2189,41,"Male",54,"PayPal","Next Day Air","Normal","Winter","Outerwear",NA
2190,38,"Male",94,"PayPal","Express","Normal","Fall","Clothing",NA
2191,42,"Male",75,"Debit Card","Express","Normal","Spring","Accessories",NA
2192,26,"Male",69,"Venmo","Next Day Air","Normal","Summer","Clothing",NA
2193,41,"Male",35,"Bank Transfer","Next Day Air","Normal","Winter","Accessories",NA
2194,27,"Male",78,"Bank Transfer","Express","Normal","Spring","Clothing",NA
2195,61,"Male",29,"Debit Card","Standard","Normal","Summer","Clothing",NA
2196,58,"Male",62,"Credit Card","Next Day Air","Normal","Fall","Clothing",NA
2197,25,"Male",58,"Venmo","Next Day Air","Normal","Spring","Clothing",NA
2198,33,"Male",88,"PayPal","2-Day Shipping","Normal","Summer","Footwear",NA
2199,57,"Male",80,"Cash","Free Shipping","Normal","Summer","Accessories",NA
2200,39,"Male",47,"Bank Transfer","Store Pickup","Normal","Summer","Accessories",NA
2201,60,"Male",51,"PayPal","Next Day Air","Normal","Summer","Accessories",NA
2202,39,"Male",25,"Bank Transfer","2-Day Shipping","Normal","Spring","Clothing",NA
2203,42,"Male",36,"PayPal","Next Day Air","Normal","Summer","Clothing",NA
2204,53,"Male",79,"Venmo","Free Shipping","Normal","Winter","Clothing",NA
2205,20,"Male",41,"Venmo","2-Day Shipping","Normal","Winter","Clothing",NA
2206,46,"Male",68,"PayPal","Express","Normal","Fall","Clothing",NA
2207,46,"Male",51,"PayPal","Store Pickup","Normal","Spring","Footwear",NA
2208,69,"Male",38,"Debit Card","Next Day Air","Normal","Fall","Accessories",NA
2209,28,"Male",46,"Debit Card","2-Day Shipping","Normal","Summer","Accessories",NA
2210,42,"Male",20,"Credit Card","2-Day Shipping","Normal","Summer","Footwear",NA
2211,30,"Male",25,"Venmo","Store Pickup","Normal","Summer","Accessories",NA
2212,50,"Male",89,"PayPal","Free Shipping","Normal","Winter","Clothing",NA
2213,59,"Male",77,"PayPal","Next Day Air","Normal","Winter","Clothing",NA
2214,54,"Male",94,"Credit Card","Express","Normal","Fall","Accessories",NA
2215,50,"Male",100,"Cash","Standard","Normal","Fall","Accessories",NA
2216,25,"Male",96,"Debit Card","Express","Normal","Winter","Footwear",NA
2217,41,"Male",36,"Credit Card","Store Pickup","Normal","Winter","Clothing",NA
2218,35,"Male",27,"Bank Transfer","Store Pickup","Normal","Fall","Accessories",NA
2219,67,"Male",67,"Cash","Store Pickup","Normal","Winter","Accessories",NA
2220,33,"Male",91,"PayPal","Store Pickup","Normal","Fall","Clothing",NA
2221,19,"Male",62,"Cash","Store Pickup","Normal","Fall","Accessories",NA
2222,25,"Male",88,"Debit Card","Free Shipping","Normal","Fall","Clothing",NA
2223,32,"Male",66,"PayPal","Store Pickup","Normal","Summer","Clothing",NA
2224,30,"Male",65,"Credit Card","Next Day Air","Normal","Fall","Footwear",NA
2225,18,"Male",25,"Credit Card","Standard","Normal","Winter","Accessories",NA
2226,38,"Male",64,"Credit Card","Free Shipping","Normal","Spring","Accessories",NA
2227,22,"Male",72,"Credit Card","Store Pickup","Normal","Spring","Clothing",NA
2228,40,"Male",74,"Venmo","Next Day Air","Normal","Summer","Accessories",NA
2229,54,"Male",50,"Debit Card","Free Shipping","Normal","Fall","Accessories",NA
2230,70,"Male",97,"Bank Transfer","Express","Normal","Fall","Clothing",NA
2231,52,"Male",36,"Debit Card","Express","Normal","Spring","Footwear",NA
2232,34,"Male",49,"Cash","Store Pickup","Normal","Fall","Outerwear",NA
2233,65,"Male",64,"Bank Transfer","Store Pickup","Normal","Spring","Footwear",NA
2234,38,"Male",31,"Credit Card","Express","Normal","Summer","Clothing",NA
2235,35,"Male",66,"Cash","Express","Normal","Winter","Footwear",NA
2236,40,"Male",82,"Credit Card","2-Day Shipping","Normal","Spring","Clothing",NA
2237,23,"Male",88,"Venmo","Standard","Normal","Winter","Clothing",NA
2238,45,"Male",34,"Bank Transfer","Next Day Air","Normal","Summer","Footwear",NA
2239,40,"Male",84,"Credit Card","Standard","Normal","Winter","Footwear",NA
2240,42,"Male",96,"Bank Transfer","2-Day Shipping","Normal","Summer","Accessories",NA
2241,57,"Male",71,"Credit Card","Next Day Air","Normal","Winter","Footwear",NA
2242,18,"Male",77,"Bank Transfer","Free Shipping","Normal","Summer","Outerwear",NA
2243,18,"Male",66,"PayPal","Next Day Air","Normal","Spring","Clothing",NA
2244,56,"Male",21,"Cash","2-Day Shipping","Normal","Winter","Clothing",NA
2245,35,"Male",37,"Credit Card","2-Day Shipping","Normal","Summer","Clothing",NA
2246,49,"Male",90,"Venmo","Free Shipping","Normal","Fall","Clothing",NA
2247,49,"Male",96,"Cash","Store Pickup","Normal","Fall","Outerwear",NA
2248,34,"Male",37,"PayPal","Next Day Air","Normal","Summer","Accessories",NA
2249,63,"Male",66,"Cash","Free Shipping","Normal","Winter","Clothing",NA
2250,42,"Male",45,"Bank Transfer","Next Day Air","Normal","Spring","Accessories",NA
2251,41,"Male",89,"Venmo","Store Pickup","Normal","Summer","Footwear",NA
2252,26,"Male",94,"PayPal","Free Shipping","Normal","Fall","Footwear",NA
2253,48,"Male",96,"Venmo","Express","Normal","Summer","Footwear",NA
2254,62,"Male",31,"Credit Card","Store Pickup","Normal","Spring","Clothing",NA
2255,24,"Male",79,"Venmo","Store Pickup","Normal","Winter","Accessories",NA
2256,48,"Male",39,"Venmo","Store Pickup","Normal","Spring","Outerwear",NA
2257,31,"Male",22,"Debit Card","Standard","Normal","Fall","Clothing",NA
2258,41,"Male",32,"PayPal","Standard","Normal","Fall","Clothing",NA
2259,24,"Male",71,"Bank Transfer","Store Pickup","Normal","Winter","Clothing",NA
2260,60,"Male",96,"Venmo","Free Shipping","Normal","Spring","Clothing",NA
2261,38,"Male",82,"Venmo","Express","Normal","Fall","Accessories",NA
2262,58,"Male",76,"Cash","Standard","Normal","Spring","Accessories",NA
2263,53,"Male",22,"Venmo","2-Day Shipping","Normal","Winter","Accessories",NA
2264,44,"Male",40,"PayPal","Store Pickup","Normal","Winter","Accessories",NA
2265,51,"Male",92,"Bank Transfer","2-Day Shipping","Normal","Summer","Accessories",NA
2266,36,"Male",94,"Bank Transfer","Store Pickup","Normal","Fall","Outerwear",NA
2267,20,"Male",44,"Bank Transfer","Store Pickup","Normal","Fall","Clothing",NA
2268,32,"Male",49,"Venmo","Express","Normal","Spring","Accessories",NA
2269,66,"Male",26,"Credit Card","2-Day Shipping","Normal","Spring","Clothing",NA
2270,49,"Male",38,"Credit Card","Store Pickup","Normal","Fall","Clothing",NA
2271,27,"Male",72,"Debit Card","Express","Normal","Spring","Clothing",NA
2272,29,"Male",99,"Cash","Free Shipping","Normal","Summer","Clothing",NA
2273,29,"Male",38,"Venmo","Standard","Normal","Spring","Outerwear",NA
2274,55,"Male",96,"Credit Card","Express","Normal","Winter","Outerwear",NA
2275,57,"Male",27,"Cash","Next Day Air","Normal","Spring","Clothing",NA
2276,29,"Male",24,"PayPal","Standard","Normal","Winter","Clothing",NA
2277,31,"Male",82,"Bank Transfer","2-Day Shipping","Normal","Summer","Clothing",NA
2278,25,"Male",56,"Bank Transfer","Next Day Air","Normal","Summer","Accessories",NA
2279,61,"Male",25,"Cash","Store Pickup","Normal","Fall","Accessories",NA
2280,53,"Male",67,"Bank Transfer","Free Shipping","Normal","Spring","Footwear",NA
2281,22,"Male",21,"Bank Transfer","Standard","Normal","Summer","Footwear",NA
2282,28,"Male",27,"Bank Transfer","Store Pickup","Normal","Summer","Clothing",NA
2283,18,"Male",97,"Debit Card","2-Day Shipping","Normal","Fall","Footwear",NA
2284,44,"Male",45,"Cash","Free Shipping","Normal","Winter","Accessories",NA
2285,32,"Male",63,"Cash","Express","Normal","Fall","Clothing",NA
2286,34,"Male",100,"Cash","2-Day Shipping","Normal","Summer","Accessories",NA
2287,67,"Male",38,"PayPal","Store Pickup","Normal","Spring","Clothing",NA
2288,66,"Male",45,"PayPal","Store Pickup","Normal","Summer","Clothing",NA
2289,28,"Male",91,"Credit Card","Next Day Air","Normal","Fall","Accessories",NA
2290,70,"Male",82,"PayPal","Free Shipping","Normal","Fall","Clothing",NA
2291,37,"Male",48,"Venmo","Standard","Normal","Winter","Footwear",NA
2292,28,"Male",30,"PayPal","2-Day Shipping","Normal","Spring","Outerwear",NA
2293,43,"Male",34,"Debit Card","Next Day Air","Normal","Spring","Clothing",NA
2294,37,"Male",68,"PayPal","Express","Normal","Fall","Clothing",NA
2295,54,"Male",95,"Venmo","Express","Normal","Winter","Accessories",NA
2296,50,"Male",22,"Credit Card","2-Day Shipping","Normal","Spring","Accessories",NA
2297,46,"Male",88,"PayPal","Next Day Air","Normal","Fall","Accessories",NA
2298,60,"Male",83,"PayPal","Standard","Normal","Summer","Clothing",NA
2299,40,"Male",87,"PayPal","2-Day Shipping","Normal","Spring","Accessories",NA
2300,64,"Male",57,"Debit Card","Store Pickup","Normal","Summer","Outerwear",NA
2301,18,"Male",88,"Venmo","2-Day Shipping","Normal","Summer","Outerwear",NA
2302,37,"Male",20,"Debit Card","Next Day Air","Normal","Winter","Clothing",NA
2303,36,"Male",39,"Cash","Store Pickup","Normal","Summer","Accessories",NA
2304,51,"Male",71,"Bank Transfer","2-Day Shipping","Normal","Spring","Accessories",NA
2305,26,"Male",73,"Bank Transfer","Free Shipping","Normal","Winter","Clothing",NA
2306,68,"Male",63,"Cash","Free Shipping","Normal","Summer","Accessories",NA
2307,27,"Male",78,"Cash","Standard","Normal","Winter","Accessories",NA
2308,28,"Male",96,"Bank Transfer","Next Day Air","Normal","Fall","Clothing",NA
2309,49,"Male",81,"Bank Transfer","2-Day Shipping","Normal","Winter","Accessories",NA
2310,70,"Male",95,"Cash","2-Day Shipping","Normal","Fall","Clothing",NA
2311,30,"Male",68,"Credit Card","Standard","Normal","Spring","Accessories",NA
2312,27,"Male",28,"PayPal","2-Day Shipping","Normal","Spring","Footwear",NA
2313,19,"Male",30,"PayPal","Free Shipping","Normal","Summer","Clothing",NA
2314,64,"Male",31,"Venmo","Next Day Air","Normal","Summer","Clothing",NA
2315,42,"Male",95,"Venmo","Express","Normal","Winter","Accessories",NA
2316,69,"Male",79,"Cash","2-Day Shipping","Normal","Winter","Clothing",NA
2317,28,"Male",39,"Credit Card","Standard","Normal","Winter","Footwear",NA
2318,47,"Male",34,"Debit Card","Next Day Air","Normal","Summer","Outerwear",NA
2319,69,"Male",28,"PayPal","Store Pickup","Normal","Spring","Clothing",NA
2320,56,"Male",38,"Debit Card","Free Shipping","Normal","Winter","Footwear",NA
2321,28,"Male",55,"Credit Card","Free Shipping","Normal","Spring","Footwear",NA
2322,50,"Male",31,"PayPal","Next Day Air","Normal","Winter","Footwear",NA
2323,39,"Male",84,"Cash","Store Pickup","Normal","Spring","Outerwear",NA
2324,35,"Male",93,"Bank Transfer","Express","Normal","Winter","Accessories",NA
2325,59,"Male",28,"Debit Card","Free Shipping","Normal","Winter","Outerwear",NA
2326,44,"Male",55,"Debit Card","2-Day Shipping","Normal","Summer","Footwear",NA
2327,66,"Male",63,"Cash","Standard","Normal","Winter","Clothing",NA
2328,20,"Male",94,"Credit Card","2-Day Shipping","Normal","Winter","Clothing",NA
2329,45,"Male",36,"Credit Card","Express","Normal","Fall","Clothing",NA
2330,49,"Male",97,"Venmo","Free Shipping","Normal","Spring","Accessories",NA
2331,60,"Male",63,"Venmo","Store Pickup","Normal","Summer","Accessories",NA
2332,61,"Male",77,"Credit Card","2-Day Shipping","Normal","Spring","Accessories",NA
2333,36,"Male",53,"Credit Card","Store Pickup","Normal","Fall","Accessories",NA
2334,33,"Male",77,"Cash","Next Day Air","Normal","Spring","Clothing",NA
2335,49,"Male",79,"Credit Card","Standard","Normal","Summer","Footwear",NA
2336,31,"Male",37,"Venmo","Store Pickup","Normal","Summer","Outerwear",NA
2337,19,"Male",94,"Cash","Free Shipping","Normal","Winter","Accessories",NA
2338,39,"Male",76,"PayPal","Store Pickup","Normal","Fall","Footwear",NA
2339,66,"Male",68,"PayPal","Express","Normal","Fall","Footwear",NA
2340,25,"Male",65,"Cash","Next Day Air","Normal","Spring","Clothing",NA
2341,63,"Male",24,"Venmo","Standard","Normal","Summer","Clothing",NA
2342,56,"Male",31,"Cash","Express","Normal","Summer","Outerwear",NA
2343,20,"Male",89,"Credit Card","Standard","Normal","Fall","Clothing",NA
2344,58,"Male",49,"Venmo","2-Day Shipping","Normal","Summer","Clothing",NA
2345,34,"Male",92,"Credit Card","Express","Normal","Fall","Footwear",NA
2346,28,"Male",32,"Bank Transfer","Express","Normal","Winter","Clothing",NA
2347,22,"Male",67,"Bank Transfer","Standard","Normal","Winter","Outerwear",NA
2348,37,"Male",64,"Credit Card","Express","Normal","Fall","Accessories",NA
2349,54,"Male",84,"PayPal","Next Day Air","Normal","Spring","Footwear",NA
2350,65,"Male",34,"Venmo","Standard","Normal","Fall","Clothing",NA
2351,57,"Male",26,"Bank Transfer","Free Shipping","Normal","Winter","Footwear",NA
2352,38,"Male",50,"Credit Card","Store Pickup","Normal","Fall","Clothing",NA
2353,70,"Male",46,"Credit Card","Store Pickup","Normal","Fall","Footwear",NA
2354,56,"Male",71,"Credit Card","Standard","Normal","Fall","Accessories",NA
2355,56,"Male",78,"Cash","Next Day Air","Normal","Summer","Clothing",NA
2356,22,"Male",35,"PayPal","Next Day Air","Normal","Winter","Clothing",NA
2357,57,"Male",58,"Bank Transfer","Free Shipping","Normal","Summer","Accessories",NA
2358,53,"Male",67,"Bank Transfer","2-Day Shipping","Normal","Fall","Clothing",NA
2359,53,"Male",93,"Bank Transfer","Standard","Normal","Spring","Clothing",NA
2360,19,"Male",81,"Venmo","2-Day Shipping","Normal","Spring","Accessories",NA
2361,49,"Male",80,"Debit Card","2-Day Shipping","Normal","Fall","Accessories",NA
2362,44,"Male",64,"Cash","2-Day Shipping","Normal","Spring","Accessories",NA
2363,27,"Male",41,"Venmo","Standard","Normal","Fall","Clothing",NA
2364,60,"Male",79,"PayPal","Express","Normal","Winter","Clothing",NA
2365,62,"Male",60,"Credit Card","Free Shipping","Normal","Winter","Accessories",NA
2366,52,"Male",91,"Cash","Next Day Air","Normal","Winter","Footwear",NA
2367,30,"Male",66,"PayPal","Express","Normal","Winter","Footwear",NA
2368,66,"Male",85,"Bank Transfer","Standard","Normal","Winter","Clothing",NA
2369,29,"Male",38,"Credit Card","Standard","Normal","Summer","Accessories",NA
2370,24,"Male",23,"Debit Card","Standard","Normal","Winter","Clothing",NA
2371,51,"Male",71,"Debit Card","Store Pickup","Normal","Spring","Footwear",NA
2372,67,"Male",25,"PayPal","Next Day Air","Normal","Winter","Clothing",NA
2373,50,"Male",39,"Debit Card","Express","Normal","Spring","Footwear",NA
2374,37,"Male",20,"Bank Transfer","Express","Normal","Spring","Clothing",NA
2375,69,"Male",73,"Cash","Standard","Normal","Winter","Accessories",NA
2376,60,"Male",63,"PayPal","Next Day Air","Normal","Fall","Accessories",NA
2377,21,"Male",94,"Venmo","Express","Normal","Spring","Accessories",NA
2378,44,"Male",94,"Venmo","Next Day Air","Normal","Fall","Clothing",NA
2379,26,"Male",71,"Debit Card","Store Pickup","Normal","Summer","Accessories",NA
2380,40,"Male",77,"Credit Card","2-Day Shipping","Normal","Spring","Accessories",NA
2381,41,"Male",66,"Credit Card","Next Day Air","Normal","Fall","Accessories",NA
2382,62,"Male",23,"Bank Transfer","Free Shipping","Normal","Summer","Footwear",NA
2383,39,"Male",60,"Debit Card","Express","Normal","Spring","Clothing",NA
2384,53,"Male",72,"Cash","2-Day Shipping","Normal","Spring","Accessories",NA
2385,24,"Male",35,"Debit Card","2-Day Shipping","Normal","Winter","Clothing",NA
2386,41,"Male",31,"Venmo","Express","Normal","Fall","Accessories",NA
2387,19,"Male",33,"Credit Card","Standard","Normal","Summer","Clothing",NA
2388,36,"Male",95,"Credit Card","2-Day Shipping","Normal","Summer","Accessories",NA
2389,21,"Male",68,"Credit Card","Store Pickup","Normal","Fall","Clothing",NA
2390,25,"Male",87,"Cash","Store Pickup","Normal","Spring","Outerwear",NA
2391,65,"Male",64,"Debit Card","Express","Normal","Winter","Clothing",NA
2392,42,"Male",74,"PayPal","Next Day Air","Normal","Winter","Clothing",NA
2393,40,"Male",62,"Cash","2-Day Shipping","Normal","Spring","Clothing",NA
2394,58,"Male",97,"Debit Card","2-Day Shipping","Normal","Winter","Clothing",NA
2395,40,"Male",47,"Cash","2-Day Shipping","Normal","Fall","Footwear",NA
2396,62,"Male",83,"Debit Card","2-Day Shipping","Normal","Winter","Clothing",NA
2397,38,"Male",82,"Credit Card","2-Day Shipping","Normal","Spring","Clothing",NA
2398,37,"Male",26,"Bank Transfer","Store Pickup","Normal","Fall","Accessories",NA
2399,65,"Male",81,"PayPal","Free Shipping","Normal","Winter","Outerwear",NA
2400,55,"Male",44,"Debit Card","Store Pickup","Normal","Spring","Clothing",NA
2401,43,"Male",88,"PayPal","Next Day Air","Normal","Winter","Accessories",NA
2402,43,"Male",76,"Cash","Standard","Normal","Winter","Footwear",NA
2403,45,"Male",89,"PayPal","Free Shipping","Normal","Winter","Accessories",NA
2404,64,"Male",22,"Bank Transfer","Standard","Normal","Fall","Clothing",NA
2405,28,"Male",33,"Venmo","2-Day Shipping","Normal","Winter","Clothing",NA
2406,69,"Male",97,"Venmo","Standard","Normal","Fall","Clothing",NA
2407,54,"Male",57,"Venmo","Standard","Normal","Winter","Accessories",NA
2408,52,"Male",38,"Credit Card","Express","Normal","Summer","Clothing",NA
2409,23,"Male",55,"PayPal","Next Day Air","Normal","Fall","Footwear",NA
2410,26,"Male",37,"Credit Card","Store Pickup","Normal","Spring","Accessories",NA
2411,48,"Male",43,"Venmo","Free Shipping","Normal","Summer","Footwear",NA
2412,49,"Male",96,"Debit Card","Free Shipping","Normal","Summer","Clothing",NA
2413,53,"Male",51,"Debit Card","2-Day Shipping","Normal","Winter","Outerwear",NA
2414,69,"Male",95,"Bank Transfer","2-Day Shipping","Normal","Fall","Clothing",NA
2415,26,"Male",26,"PayPal","Next Day Air","Normal","Summer","Clothing",NA
2416,21,"Male",34,"Cash","Standard","Normal","Fall","Outerwear",NA
2417,59,"Male",83,"Cash","Next Day Air","Normal","Summer","Footwear",NA
2418,21,"Male",24,"Bank Transfer","Standard","Normal","Fall","Accessories",NA
2419,22,"Male",69,"Bank Transfer","Next Day Air","Normal","Fall","Clothing",NA
2420,26,"Male",40,"Venmo","Next Day Air","Normal","Fall","Clothing",NA
2421,41,"Male",87,"PayPal","Free Shipping","Normal","Winter","Outerwear",NA
2422,37,"Male",46,"PayPal","Standard","Normal","Spring","Footwear",NA
2423,30,"Male",82,"Credit Card","Store Pickup","Normal","Winter","Accessories",NA
2424,49,"Male",81,"PayPal","Free Shipping","Normal","Summer","Accessories",NA
2425,49,"Male",57,"Debit Card","Next Day Air","Normal","Winter","Accessories",NA
2426,58,"Male",49,"Venmo","2-Day Shipping","Normal","Summer","Footwear",NA
2427,70,"Male",42,"Venmo","Free Shipping","Normal","Fall","Outerwear",NA
2428,27,"Male",26,"Debit Card","Standard","Normal","Spring","Outerwear",NA
2429,65,"Male",38,"PayPal","Next Day Air","Normal","Spring","Clothing",NA
2430,57,"Male",57,"PayPal","Standard","Normal","Summer","Footwear",NA
2431,20,"Male",100,"Cash","Express","Normal","Summer","Outerwear",NA
2432,34,"Male",73,"Cash","Express","Normal","Fall","Clothing",NA
2433,59,"Male",66,"PayPal","Store Pickup","Normal","Winter","Outerwear",NA
2434,54,"Male",73,"Cash","Standard","Normal","Spring","Clothing",NA
2435,36,"Male",45,"Cash","Store Pickup","Normal","Spring","Accessories",NA
2436,21,"Male",27,"Cash","Free Shipping","Normal","Fall","Footwear",NA
2437,52,"Male",24,"Credit Card","Store Pickup","Normal","Fall","Clothing",NA
2438,43,"Male",59,"Credit Card","Store Pickup","Normal","Winter","Footwear",NA
2439,32,"Male",20,"Cash","Express","Normal","Winter","Clothing",NA
2440,55,"Male",44,"Cash","Standard","Normal","Summer","Accessories",NA
2441,31,"Male",90,"Bank Transfer","Standard","Normal","Spring","Clothing",NA
2442,45,"Male",36,"Credit Card","Free Shipping","Normal","Fall","Accessories",NA
2443,53,"Male",95,"PayPal","Free Shipping","Normal","Winter","Clothing",NA
2444,24,"Male",30,"Venmo","2-Day Shipping","Normal","Spring","Accessories",NA
2445,47,"Male",65,"Cash","Express","Normal","Fall","Accessories",NA
2446,63,"Male",96,"PayPal","Store Pickup","Normal","Summer","Accessories",NA
2447,38,"Male",65,"Cash","2-Day Shipping","Normal","Spring","Clothing",NA
2448,59,"Male",47,"Venmo","Store Pickup","Normal","Fall","Clothing",NA
2449,54,"Male",25,"Bank Transfer","Free Shipping","Normal","Fall","Accessories",NA
2450,26,"Male",56,"Debit Card","Express","Normal","Fall","Outerwear",NA
2451,68,"Male",76,"Venmo","Standard","Normal","Fall","Clothing",NA
2452,41,"Male",60,"Debit Card","Store Pickup","Normal","Fall","Clothing",NA
2453,68,"Male",67,"Venmo","Express","Normal","Winter","Clothing",NA
2454,21,"Male",95,"PayPal","Store Pickup","Normal","Spring","Clothing",NA
2455,32,"Male",72,"Bank Transfer","Express","Normal","Winter","Accessories",NA
2456,20,"Male",98,"PayPal","Express","Normal","Spring","Accessories",NA
2457,59,"Male",83,"Credit Card","2-Day Shipping","Normal","Winter","Clothing",NA
2458,53,"Male",37,"PayPal","2-Day Shipping","Normal","Fall","Accessories",NA
2459,66,"Male",85,"Bank Transfer","Free Shipping","Normal","Fall","Clothing",NA
2460,47,"Male",36,"PayPal","2-Day Shipping","Normal","Fall","Clothing",NA
